,label
15,1
17,1
18,1
20,1
22,1
24,1
26,1
27,1
29,1
30,1
46,1
56,1
63,1
68,1
71,1
73,1
74,1
76,1
77,1
80,1
81,1
82,1
84,1
85,1
87,1
89,1
90,1
92,1
93,1
94,1
96,1
97,1
98,1
100,1
102,1
103,1
104,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
138,1
139,1
140,1
141,1
145,1
149,1
152,1
154,1
157,1
160,1
162,1
164,1
166,1
168,1
170,1
172,1
175,1
177,1
178,1
180,1
181,1
183,1
184,1
187,1
188,1
189,1
195,1
198,1
201,1
205,1
207,1
209,1
212,1
215,1
216,1
219,1
221,1
223,1
226,1
227,1
230,1
233,1
235,1
239,1
241,1
244,1
246,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
260,1
261,1
262,1
263,1
266,1
269,1
270,1
276,1
277,1
280,1
281,1
285,1
287,1
289,1
291,1
294,1
297,1
298,1
301,1
302,1
304,1
306,1
309,1
310,1
312,1
313,1
315,1
316,1
317,1
319,1
321,1
322,1
324,1
325,1
327,1
328,1
329,1
330,1
331,1
332,1
475,1
480,1
489,1
499,1
517,1
531,1
536,1
543,1
552,1
557,1
559,1
566,1
569,1
570,1
581,1
596,1
602,1
612,1
629,1
636,1
637,1
641,1
644,1
649,1
651,1
653,1
656,1
657,1
659,1
663,1
667,1
673,1
674,1
675,1
682,1
683,1
684,1
685,1
687,1
688,1
691,1
693,1
696,1
702,1
706,1
711,1
714,1
718,1
719,1
723,1
726,1
728,1
730,1
735,1
736,1
738,1
740,1
742,1
743,1
748,1
751,1
752,1
753,1
754,1
760,1
764,1
766,1
769,1
776,1
778,1
783,1
784,1
790,1
794,1
796,1
798,1
803,1
806,1
807,1
810,1
814,1
815,1
816,1
817,1
818,1
822,1
824,1
827,1
832,1
834,1
836,1
838,1
840,1
844,1
848,1
851,1
852,1
853,1
854,1
856,1
858,1
859,1
862,1
867,1
868,1
872,1
874,1
875,1
877,1
879,1
881,1
882,1
886,1
892,1
894,1
897,1
902,1
905,1
906,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,1
938,1
939,1
940,1
941,1
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,1
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,1
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,1
997,1
998,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,1
1091,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
