y,k
1.0002541,1e-10
1.0008359,3.6351926e-12
1.0014527,6.1579098e-13
1.0021064,2.0328464e-13
1.0027994,9.2451688e-14
1.0035339,5.0160734e-14
1.0043126,3.0349432e-14
1.005138,1.9757952e-14
1.006013,1.355387e-14
1.0069405,9.6697844e-15
1.0079236,7.1127984e-15
1.0089658,5.3626701e-15
1.0100705,4.1277299e-15
1.0112415,3.2354398e-15
1.0124829,2.5792539e-15
1.0137987,2.0911069e-15
1.0151935,1.7263608e-15
1.0166721,1.4553167e-15
1.0182393,1.2579045e-15
1.0199007,1.1214491e-15
1.0216618,1.0359299e-15
1.0235286,1.0022597e-15
1.0255075,1e-15
1.0276052,1e-15
1.0298287,1e-15
1.0321858,1e-15
1.0346843,1e-15
1.0373328,1e-15
1.0401402,1e-15
1.0431162,1e-15
1.0462709,1e-15
1.0496148,1e-15
1.0531596,1e-15
1.0569171,1e-15
1.0609001,1e-15
1.0651222,1e-15
1.0695978,1e-15
1.074342,1e-15
1.079371,1e-15
1.0847018,1e-15
1.0903526,1e-15
1.0963427,1e-15
1.1026923,1e-15
1.109423,1e-15
1.1165578,1e-15
1.1241208,1e-15
1.1321378,1e-15
1.140636,1e-15
1.1496443,1e-15
1.1591934,1e-15
1.1693157,1e-15
1.1800455,1e-15
1.1914194,1e-15
1.2034761,1e-15
1.2162565,1e-15
1.229804,1e-15
1.2441647,1e-15
1.2593874,1e-15
1.2755239,1e-15
1.292629,1e-15
1.3107609,1e-15
1.3299811,1e-15
1.350355,1e-15
1.3719519,1e-15
1.3948452,1e-15
1.4191127,1e-15
1.4448368,1e-15
1.472105,1e-15
1.5010101,1e-15
1.5316502,1e-15
1.5641295,1e-15
1.5985584,1e-15
1.6350539,1e-15
1.67374,1e-15
1.7147484,1e-15
1.7582183,1e-15
1.8042975,1e-15
1.8531427,1e-15
1.9049198,1e-15
1.9598049,1e-15
2.0179846,1e-15
2.0761642,1e-15
2.1310493,1e-15
2.1828264,1e-15
2.2316716,1e-15
2.2777508,1e-15
2.3212207,1e-15
2.362229,1e-15
2.4009152,1e-15
2.4374107,1e-15
2.4718395,1e-15
2.5043188,1e-15
2.5349589,1e-15
2.5638639,1e-15
2.5911321,1e-15
2.6168562,1e-15
2.6411237,1e-15
2.6640169,1e-15
2.6856138,1e-15
2.7059877,1e-15
2.7252079,1e-15
2.7433397,1e-15
2.7604448,1e-15
2.7765813,1e-15
2.791804,1e-15
2.8061647,1e-15
2.8197122,1e-15
2.8324926,1e-15
2.8445492,1e-15
2.8559231,1e-15
2.866653,1e-15
2.8767752,1e-15
2.8863243,1e-15
2.8953326,1e-15
2.9038308,1e-15
2.9118478,1e-15
2.9194108,1e-15
2.9265456,1e-15
2.9332763,1e-15
2.9396259,1e-15
2.9456159,1e-15
2.9512667,1e-15
2.9565976,1e-15
2.9616265,1e-15
2.9663707,1e-15
2.9708463,1e-15
2.9750684,1e-15
2.9790514,1e-15
2.9828089,1e-15
2.9863536,1e-15
2.9896976,1e-15
2.9928523,1e-15
2.9958282,1e-15
2.9986357,1e-15
3.0012842,1e-15
3.0037827,1e-15
3.0061397,1e-15
3.0083633,1e-15
3.010461,1e-15
3.0124398,1e-15
3.0143066,1.0289907e-15
3.0160677,1.1136725e-15
3.0177291,1.2524879e-15
3.0192964,1.4514299e-15
3.0207749,1.723784e-15
3.0221698,2.0895484e-15
3.0234856,2.5785295e-15
3.0247269,3.2354053e-15
3.0258979,4.1282924e-15
3.0270027,5.3637804e-15
3.0280448,7.1144557e-15
3.029028,9.6720446e-15
3.0299554,1.3556865e-14
3.0308304,1.9761938e-14
3.0316558,3.0354895e-14
3.0324345,5.0168649e-14
3.0331691,9.2464247e-14
3.033862,2.0330772e-13
3.0345158,6.1584628e-13
3.0351325,3.6353997e-12
3.0357143,1e-10
